,EmployeeID,Age,Gender,MaritalStatus,DateBirth,Education,EducationField,NumCompaniesWorked,TotalWorkingYears,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,RelationshipSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,Attrition,OverTime,DistanceFromHome,RemoteWork,BusinessTravel,TrainingTimesLastYear,JobRole,JobLevel,DailyRate,HourlyRate,MonthlyRate,PercentSalaryHike,StockOptionLevel,Salary
394,1201,53,Female,Divorced,1970,2,Medical,3,26.0,7,4,7,4,3,2,3.0,3,3.0,No,0.0,7,0,Unknown,6, manager ,5,1223.0,50.0,18640.0,18,1,1000000000
395,1218,35,Male,Unknown,1988,4,Life Sciences,3,15.0,7,1,7,3,1,4,3.0,3,3.0,No,0.27440443207870835,17,1,Unknown,2, sales executive ,2,1361.0,94.0,21026.0,15,3,1000000000
396,1220,33,Female,Unknown,1990,3,Medical,1,11.572604568884563,10,0,1,2,3,1,2.0,3,3.0,No,0.0,25,1,Unknown,3, sales executive ,2,1146.0,66.23998651729555,4905.0,12,1,1000000000
397,nan110,36,Male,Divorced,1987,4,Life Sciences,1,11.255352183030897,7,1,7,3,3,3,3.0,1,3.0,No,0.0,6,1,Unknown,4, laboratory technician ,1,803.5847748632899,60.0,6865.0,14,1,1000000000
398,1224,30,Male,Divorced,1993,4,Life Sciences,1,11.3007671990552,10,8,9,3,3,1,2.0,3,3.1503571975598605,No,0.28405921432542613,7,1,travel_rarely,4, laboratory technician ,2,853.0,49.0,11309.0,13,3,1000000000
399,nan111,60,Male,Divorced,1963,4,Unknown,0,12.0,11,1,9,3,4,2,3.0,4,3.0,No,0.28129913193193384,29,1,Unknown,3, sales executive ,2,803.5655161528576,52.0,10893.0,18,1,1000000000
400,1235,32,Female,Single,1991,2,Life Sciences,4,10.0,8,0,7,4,3,4,3.0,3,3.0,No,1.0,2,0,Unknown,2, research scientist ,2,1316.0,38.0,2338.0,14,0,1000000000
401,1237,36,Female,Divorced,1987,3,Technical Degree,2,17.0,7,7,7,3,1,3,3.0,1,4.0,No,1.0,1,1,Unknown,2, manufacturing director ,3,363.0,65.72370683429345,4235.0,21,1,1000000000
402,nan112,27,Male,Unknown,1996,3,Unknown,1,11.532033257028916,9,6,8,1,1,4,2.0,3,3.0,No,0.29290496215303774,14,1,travel_rarely,3, research scientist ,1,1103.0,42.0,14377.0,14,2,1000000000
403,1255,43,Male,Unknown,1980,3,Life Sciences,3,11.364266531103793,8,0,7,3,4,2,3.0,1,3.0,No,0.0,3,1,Unknown,2, research director ,5,920.0,96.0,18625.0,14,1,1000000000
404,1264,29,Female,Divorced,1994,3,Unknown,3,9.0,7,1,7,4,4,2,2.0,2,3.0,No,0.0,1,1,travel_rarely,2, research director ,4,694.0,65.94192273915102,3423.0,14,2,1000000000
405,1283,59,Male,Single,1964,4,Unknown,6,11.834668201674713,9,5,4,2,4,4,2.0,3,3.0,No,0.0,24,0,Unknown,6, manufacturing director ,3,1429.0,67.0,20002.0,12,0,1000000000
406,1293,43,Female,Single,1980,4,Marketing,3,23.0,21,15,17,4,4,4,4.0,2,3.0,No,0.0,4,1,travel_rarely,3, sales executive ,3,531.0,56.0,20364.0,14,0,1000000000
407,1295,44,Female,Married,1979,3,Medical,1,11.086694158216462,10,0,5,1,4,4,3.0,3,3.0,Yes,0.26799535874512526,15,1,travel_rarely,2, healthcare representative ,3,621.0,73.0,14075.0,11,1,1000000000
408,nan113,29,Female,Divorced,1994,3,Technical Degree,3,10.0,7,7,7,2,3,1,3.0,3,3.0,Yes,1.0,7,1,Unknown,2, laboratory technician ,1,806.0,39.0,17285.0,13,2,1000000000
409,nan114,32,Male,Married,1991,3,Unknown,1,11.07042039274277,10,0,8,3,4,3,4.0,4,3.0,No,0.27518074502044937,8,0,travel_rarely,4, sales executive ,2,604.0,56.0,11693.0,15,2,1000000000
410,nan115,36,Female,Married,1987,4,Technical Degree,3,10.812306626465963,7,1,7,4,3,1,3.0,3,3.0,No,0.0,10,1,travel_rarely,0, healthcare representative ,3,325.0,63.0,5747.0,12,0,1000000000
411,nan116,52,Male,Single,1971,3,Unknown,9,11.465122324402685,8,7,7,2,2,3,2.0,3,3.0,Yes,1.0,5,1,Unknown,2, sales executive ,3,1030.0,64.0,21534.0,19,0,1000000000
412,1322,39,Male,Single,1984,2,Unknown,0,10.99560200526494,8,1,7,1,3,1,2.801762939717344,3,3.0,No,0.2841116491541365,33,1,travel_rarely,6, manufacturing director ,2,524.0,32.0,13352.0,11,0,1000000000
413,1344,34,Male,Unknown,1989,3,Unknown,0,10.0,9,1,6,4,4,4,2.0,3,3.152736047903556,No,0.27006048208683314,9,1,Unknown,0, healthcare representative ,3,943.0,86.0,5494.0,11,1,1000000000
414,1355,38,Female,Unknown,1985,2,Life Sciences,3,11.0,7,1,7,2,1,4,3.0,3,3.0,No,0.29580218529836344,2,1,Unknown,3, sales executive ,2,1009.0,31.0,19461.0,15,1,1000000000
415,1362,36,Female,Married,1987,3,Marketing,2,11.074046939576617,15,6,13,1,1,4,2.0,4,3.0,No,0.0,12,1,travel_frequently,2, sales executive ,2,607.0,83.0,2261.0,16,1,1000000000
416,1369,35,Female,Unknown,1988,3,Unknown,0,10.0,9,0,0,4,4,2,3.0,2,3.0,No,0.0,1,0,Unknown,0, laboratory technician ,2,817.0,60.0,10846.0,12,1,1000000000
417,nan117,55,Male,Unknown,1968,4,Unknown,6,11.256193211410089,19,3,8,1,3,3,2.0,4,3.0,Yes,0.26683413972544473,13,1,Unknown,2, sales executive ,4,803.6496527645736,85.0,9277.0,17,0,1000000000
418,1377,34,Male,Unknown,1989,3,Unknown,4,10.0,8,7,7,2,3,1,3.0,3,3.0,No,0.2668002540735636,29,0,Unknown,1, laboratory technician ,2,803.6495853793987,86.0,17491.0,13,2,1000000000
419,1402,43,Female,Single,1980,3,Medical,1,20.0,20,1,8,1,3,1,1.0,2,3.0,No,1.0,6,0,Unknown,3, research scientist ,2,930.0,73.0,20003.0,14,0,1000000000
420,1408,42,Female,Married,1981,3,Human Resources,0,21.0,20,0,9,3,1,3,3.0,3,3.0,No,0.29550770409090016,10,0,travel_rarely,5, manager ,4,1147.0,31.0,16616.0,14,1,1000000000
421,1417,26,Male,Single,1997,3,Unknown,0,8.0,7,0,7,3,1,4,3.0,4,3.0,No,0.0,7,1,travel_rarely,2, laboratory technician ,1,652.0,100.0,23577.0,12,0,1000000000
422,1421,29,Female,Single,1994,1,Other,0,10.824068064771874,8,7,7,3,4,1,3.0,3,3.0,Yes,1.0,14,1,Unknown,1, healthcare representative ,3,337.0,84.0,22930.0,12,0,1000000000
423,1422,54,Female,Unknown,1969,3,Unknown,6,29.0,20,12,7,4,4,4,2.0,3,3.0,No,0.278372351468555,1,0,Unknown,3, research director ,4,971.0,54.0,5652.0,19,0,1000000000
424,1424,55,Male,Divorced,1968,4,Unknown,2,31.0,7,0,0,2,4,4,4.0,4,3.0,No,0.0,1,1,Unknown,4, research director ,4,1136.0,81.0,12414.0,13,2,1000000000
425,nan118,40,Male,Unknown,1983,4,Other,3,11.0,8,0,7,3,3,3,2.7674059603777175,3,3.0,No,0.0,9,1,non-travel,2, laboratory technician ,2,663.0,81.0,23099.0,11,2,1000000000
426,nan119,31,Male,Divorced,1992,2,Unknown,1,13.0,13,9,9,1,4,1,3.0,3,3.1525926699759883,No,0.27926195711397617,8,1,Unknown,5, sales executive ,3,326.0,31.0,8386.0,18,1,1000000000
427,1457,46,Male,Divorced,1977,3,Marketing,4,28.0,7,4,3,1,4,1,4.0,3,3.0,Yes,0.0,9,1,Unknown,1, sales executive ,3,377.0,52.0,15986.0,11,1,1000000000
428,1460,45,Male,Unknown,1978,3,Medical,2,11.47349199218104,7,0,7,2,1,2,3.0,1,3.0,No,1.0,20,0,travel_rarely,2, healthcare representative ,3,1038.0,95.0,19863.0,18,1,1000000000
429,1484,49,Male,Divorced,1974,4,Life Sciences,3,29.0,8,0,7,3,2,2,3.0,3,3.0,No,0.29887932758084507,7,0,travel_rarely,3, healthcare representative ,3,1490.0,35.0,20948.0,14,2,1000000000
430,1497,29,Male,Unknown,1994,3,Unknown,1,10.0,10,0,4,3,3,3,3.0,2,3.0,No,0.28108461706701493,19,1,travel_rarely,3, sales executive ,2,1246.0,77.0,23757.0,14,2,1000000000
431,1522,29,Male,Single,1994,4,Technical Degree,6,10.719946201710872,9,0,7,1,1,3,1.0,2,3.0,Yes,0.0,1,1,Unknown,2, research scientist ,1,224.0,100.0,7568.0,13,0,1000000000
432,1544,29,Female,Unknown,1994,1,Other,3,9.0,7,0,7,3,1,3,3.0,1,3.0,No,0.0,8,1,Unknown,3, healthcare representative ,2,441.0,39.0,7288.0,13,1,1000000000
433,nan120,40,Male,Single,1983,2,Unknown,1,21.0,21,7,7,3,4,4,3.0,3,4.0,No,1.0,6,1,travel_rarely,2, manager ,4,898.0,38.0,17381.0,21,0,1000000000
434,nan121,48,Female,Divorced,1975,4,Life Sciences,8,18.0,8,7,7,3,3,3,2.7471870782195515,3,3.0,No,0.0,16,1,Unknown,2, sales executive ,2,803.6907738382046,96.0,13693.0,14,1,1000000000
435,1572,53,Female,Married,1970,5,Unknown,0,11.07388678255722,33,1,9,3,4,2,3.0,2,3.0,Yes,0.2654398036057144,2,1,Unknown,4, manufacturing director ,3,607.0,78.0,14618.0,16,1,1000000000
436,1608,44,Female,Unknown,1979,3,Medical,0,11.726134437031527,22,1,10,2,4,4,2.0,3,3.145680151572461,No,1.0,7,0,Unknown,4, research director ,5,1313.0,31.0,3549.0,14,1,1000000000
437,1611,45,Female,Unknown,1978,5,Unknown,1,10.0,10,1,4,3,1,1,3.0,1,3.0,No,0.28779683445827453,5,0,Unknown,3, laboratory technician ,2,1015.0,50.0,23447.0,14,0,1000000000
438,1612,45,Male,Unknown,1978,3,Marketing,1,10.0,10,4,5,1,1,1,2.7680816830752533,2,3.1510286325067525,No,0.28200604104388655,26,0,non-travel,2, sales executive ,2,803.5617482573512,52.0,24162.0,15,1,1000000000
439,1615,34,Male,Unknown,1989,4,Unknown,1,9.0,9,7,2,3,4,1,2.8062939792185317,4,3.0,No,0.2780653074999547,10,1,travel_frequently,3, manufacturing director ,2,426.0,42.0,17000.0,13,1,1000000000
440,nan122,39,Male,Unknown,1984,5,Medical,2,11.796054771286066,7,7,7,2,1,4,3.0,3,3.0,No,0.2841745174070458,10,0,Unknown,3, manufacturing director ,2,1387.0,76.0,3835.0,13,3,1000000000
441,1619,27,Male,Divorced,1996,3,Unknown,1,7.0,7,0,7,4,1,1,3.0,2,3.0,No,0.0,36,1,Unknown,3, laboratory technician ,1,1302.0,66.34282185610253,16290.0,11,2,1000000000
442,1635,45,Female,Divorced,1978,2,Unknown,1,10.0,10,3,9,4,4,1,3.0,2,3.0,No,0.2910569285671507,2,1,travel_rarely,3, manufacturing director ,2,1329.0,59.0,5388.0,19,2,1000000000
443,1642,44,Male,Married,1979,5,Unknown,4,14.0,10,0,2,1,4,3,3.0,3,3.0,No,1.0,1,1,Unknown,3, human resources ,2,602.0,37.0,10503.0,11,0,1000000000
444,1653,25,Male,Divorced,1998,1,Life Sciences,1,7.0,7,0,7,4,3,3,3.0,4,3.0,No,0.27113828438571186,2,0,Unknown,6, manufacturing director ,2,772.0,77.0,4973.0,17,2,1000000000
445,nan123,49,Male,Single,1974,3,Unknown,4,23.0,8,0,0,3,3,1,3.0,3,3.0,No,0.2847329911480841,1,1,Unknown,2, manager ,4,809.0,36.0,22384.0,14,0,1000000000
446,1691,48,Female,Unknown,1975,2,Unknown,2,19.0,9,7,7,4,3,3,3.0,3,3.1540511464123653,Yes,0.2596335851934991,7,0,travel_frequently,3, sales representative ,1,803.6900455076757,95.0,11740.0,11,2,1000000000
447,1693,26,Male,Unknown,1997,3,Medical,1,7.0,7,5,7,4,4,3,3.0,3,4.0,No,0.0,7,1,Unknown,5, laboratory technician ,1,786.0,76.0,11925.0,20,0,1000000000
448,1703,44,Female,Unknown,1979,3,Life Sciences,1,11.365191384200418,8,6,7,3,4,2,3.0,4,3.1536625534514764,No,0.26457645970688276,2,1,travel_rarely,2, healthcare representative ,3,921.0,96.0,14810.0,19,1,1000000000
449,nan124,36,Female,Single,1987,4,Unknown,3,17.0,13,6,7,3,4,3,2.0,3,3.152531968123177,No,0.27368055451263207,2,1,Unknown,2, sales representative ,2,530.0,51.0,7439.0,15,0,1000000000
450,1727,46,Male,Single,1977,4,Unknown,6,19.0,10,0,9,3,2,4,3.0,3,3.0,No,0.0,13,1,Unknown,3, healthcare representative ,2,717.0,34.0,9697.0,14,0,1000000000
451,1728,35,Male,Married,1988,4,Life Sciences,2,17.0,7,0,7,4,3,2,3.0,3,3.0,No,0.29403165328486247,27,1,Unknown,3, manufacturing director ,2,1370.0,49.0,5151.0,16,1,1000000000
452,1745,30,Female,Unknown,1993,4,Unknown,0,10.0,9,0,7,4,1,4,2.71117796437413,2,3.0,No,0.28217600041746504,2,0,travel_frequently,2, research scientist ,1,1312.0,78.0,26427.0,16,0,1000000000
453,1754,30,Male,Unknown,1993,2,Marketing,2,11.418834477563303,7,1,7,3,1,1,3.0,2,3.0,No,0.0,15,1,Unknown,2, sales executive ,3,979.0,94.0,3088.0,11,1,1000000000
454,1756,33,Female,Unknown,1990,3,Marketing,8,13.0,11,1,7,4,2,4,2.0,3,3.0,No,0.0,2,1,non-travel,2, sales executive ,2,1283.0,62.0,10697.0,15,0,1000000000
455,1764,32,Male,Single,1991,4,Unknown,2,12.0,7,0,7,2,2,2,3.0,3,3.0,No,0.0,5,1,Unknown,3, research scientist ,1,953.0,65.0,17674.0,14,0,1000000000
456,1778,43,Male,Unknown,1980,3,Life Sciences,0,10.738364766851673,9,1,8,2,4,2,3.0,3,3.0,No,0.0,2,0,travel_rarely,5, human resources ,1,244.0,97.0,5033.0,13,0,1000000000
457,nan125,31,Female,Unknown,1992,4,Marketing,1,10.693731883465812,12,5,7,1,4,1,3.0,2,3.0,No,0.25022730832190127,29,1,travel_rarely,3, sales executive ,2,196.0,91.0,13402.0,14,2,1000000000
458,1797,35,Male,Unknown,1988,3,Unknown,1,10.792589038368416,10,7,7,3,4,4,3.0,3,3.0,Yes,0.25580414514848476,27,0,Unknown,2, sales executive ,2,303.0,84.0,13492.0,18,0,1000000000
459,1804,35,Male,Divorced,1988,2,Medical,2,15.0,7,1,7,2,4,3,3.0,3,3.0,No,0.0,2,0,non-travel,6, manufacturing director ,2,1180.0,90.0,24442.0,14,1,1000000000
460,1816,30,Female,Single,1993,3,Medical,9,9.0,7,0,2,1,3,2,3.0,3,3.0,No,0.0,10,0,Unknown,3, manufacturing director ,3,1092.0,64.0,2739.0,14,0,1000000000
461,1821,46,Female,Married,1977,2,Medical,4,13.0,9,3,7,4,2,4,4.0,3,4.0,Yes,0.0,19,0,travel_rarely,2, healthcare representative ,2,261.0,66.0,10842.0,22,1,1000000000
462,nan126,45,Female,Married,1978,4,Unknown,4,10.0,8,5,7,3,3,2,4.0,3,4.0,No,0.27030172739750064,2,0,non-travel,3, sales executive ,2,589.0,67.0,19665.0,22,2,1000000000
463,1849,43,Male,Married,1980,4,Life Sciences,1,7.0,7,7,7,1,4,3,3.0,3,4.0,No,0.279522341461188,2,0,travel_frequently,5, sales executive ,2,1422.0,92.0,19246.0,20,1,1000000000
464,1869,46,Female,Unknown,1977,3,Life Sciences,5,14.0,8,0,7,3,2,3,3.0,3,4.0,Yes,0.27524852513882986,10,1,Unknown,2, sales executive ,3,803.6003416385622,64.0,14011.0,21,3,1000000000
465,nan127,40,Male,Unknown,1983,4,Unknown,2,22.0,19,11,16,1,1,1,2.716082306058353,3,3.0,No,0.264980728516359,1,1,travel_rarely,3, manager ,4,1137.0,98.0,18991.0,11,1,1000000000
466,1898,27,Female,Single,1996,2,Unknown,0,9.0,8,0,7,1,3,2,2.0,4,3.0,No,0.0,2,0,travel_rarely,5, sales executive ,2,511.0,89.0,26997.0,14,0,1000000000
467,1911,42,Male,Married,1981,3,Medical,9,18.0,13,5,7,3,1,2,4.0,3,3.0,No,0.0,6,1,Unknown,3, research director ,3,1396.0,83.0,14842.0,13,1,1000000000
468,nan128,26,Male,Married,1997,3,Other,0,8.0,7,7,7,3,4,1,3.0,4,3.0,No,0.0,6,1,travel_frequently,3, laboratory technician ,1,1096.0,61.0,7102.0,18,1,1000000000
469,1927,28,Male,Married,1995,2,Life Sciences,1,7.0,7,0,7,3,4,3,3.0,2,3.0,No,0.28751665963771156,1,1,travel_frequently,2, sales executive ,2,803.5301117841047,42.0,19255.0,12,1,1000000000
470,1934,47,Male,Married,1976,4,Unknown,8,11.593823549841947,8,1,7,3,2,3,4.0,3,3.0,No,0.28452718434303514,14,0,Unknown,4, research scientist ,2,1169.0,64.0,2125.0,18,1,1000000000
471,1951,34,Male,Divorced,1989,4,Medical,1,9.0,8,1,1,4,3,3,2.0,3,3.0,No,0.0,13,1,travel_rarely,2, sales executive ,3,1239.0,39.0,22914.0,18,1,1000000000
472,1952,26,Male,Single,1997,3,Medical,0,8.0,7,7,6,3,1,4,2.8065221364288138,3,3.0,No,0.0,1,1,Unknown,6, laboratory technician ,1,157.0,95.0,20006.0,13,0,1000000000
473,1965,27,Male,Unknown,1996,3,Unknown,1,11.394128499683385,7,0,7,4,4,1,2.758128523595745,3,3.0,No,0.2885831561049734,9,0,travel_rarely,5, sales executive ,2,954.0,44.0,5099.0,14,0,1000000000
474,1967,31,Male,Unknown,1992,4,Marketing,1,10.0,10,0,8,1,4,3,3.0,3,3.0,Yes,1.0,26,1,travel_frequently,4, sales executive ,2,754.0,63.0,21075.0,11,0,1000000000
475,nan129,33,Male,Divorced,1990,2,Life Sciences,1,9.0,9,2,8,4,3,3,3.0,3,3.148699387666599,No,0.2875222636062857,7,1,travel_frequently,2, healthcare representative ,2,1303.0,66.34349358338449,18079.0,20,3,1000000000
476,1979,31,Female,Married,1992,3,Unknown,4,13.0,11,4,8,3,3,3,4.0,3,4.0,No,0.0,10,1,Unknown,2, research director ,3,697.0,40.0,26862.0,20,1,1000000000
477,2008,35,Male,Unknown,1988,4,Medical,1,10.0,10,0,8,2,3,2,3.0,3,3.0,No,0.0,9,1,Unknown,5, research scientist ,2,1395.0,48.0,18698.0,19,0,1000000000
478,2009,33,Female,Married,1990,2,Unknown,0,10.97626420257258,9,8,1,2,4,1,3.0,3,3.156561564258205,No,1.0,15,1,travel_rarely,6, healthcare representative ,2,501.0,95.0,21653.0,13,1,1000000000
479,2014,39,Male,Single,1984,1,Life Sciences,7,10.61844331937712,7,1,7,1,4,1,3.0,3,3.15583093135251,No,0.0,24,0,travel_rarely,2, research scientist ,2,116.0,52.0,5340.0,13,0,1000000000
480,nan130,36,Female,Married,1987,3,Unknown,0,10.0,9,3,4,4,4,3,3.0,2,3.0,No,0.0,46,1,travel_rarely,2, sales executive ,3,557.0,94.0,12695.0,19,2,1000000000
481,2034,41,Female,Married,1982,4,Life Sciences,0,21.0,20,0,10,1,2,3,3.0,2,3.152723886103208,No,0.0,28,1,travel_rarely,3, manufacturing director ,4,582.0,60.0,5640.0,23,1,1000000000
482,2035,34,Female,Married,1989,3,Marketing,1,8.0,8,1,7,4,3,4,3.0,2,4.0,No,0.0,28,0,Unknown,2, sales executive ,2,704.0,95.0,8978.0,21,2,1000000000
483,nan131,38,Female,Married,1985,2,Unknown,1,10.0,10,1,9,1,4,3,3.0,3,3.0,No,0.0,10,1,travel_rarely,1, sales executive ,2,803.6857660383977,100.0,5982.0,11,1,1000000000
484,2062,39,Male,Unknown,1984,1,Unknown,4,11.078321130012311,7,1,7,4,1,1,3.0,2,3.0,No,0.28167148421293375,6,1,travel_rarely,5, healthcare representative ,3,613.0,42.0,21457.0,15,1,1000000000
485,28,34,Female,Single,1989,4,Unknown,0,10.89903315229675,12,2,11,1,2,3,3.0,3,3.1537698959687024,No,0.0,7,0,travel_rarely,4, research director ,3,419.0,53.0,21293.0,11,0,1000000000
486,nan132,44,Female,Married,1979,4,Medical,3,24.0,22,5,17,1,4,4,3.0,2,3.1518922885525393,No,0.274001834710635,7,1,travel_rarely,4, healthcare representative ,3,477.0,42.0,2094.0,14,1,1000000000
487,62,46,Male,Single,1977,4,Unknown,4,14.0,9,0,8,1,4,3,3.0,3,3.1516457176201147,No,0.26948820687768,5,1,Unknown,4, sales executive ,2,1211.0,98.0,20445.0,21,0,1000000000
488,199,41,Male,Divorced,1982,3,Life Sciences,4,11.305779110660025,7,7,7,4,1,2,2.0,2,3.0,No,0.26537198988867355,10,0,travel_frequently,2, manager ,4,857.0,91.0,12888.0,13,1,1000000000
489,343,39,Female,Single,1984,4,Unknown,0,20.0,19,11,8,3,3,4,3.0,3,4.0,No,0.0,2,0,Unknown,1, healthcare representative ,3,505.0,64.0,6420.0,25,0,1000000000
490,351,42,Female,Divorced,1981,3,Medical,0,10.0,9,7,8,4,1,3,3.0,2,3.0,No,1.0,2,1,travel_rarely,4, laboratory technician ,1,269.0,56.0,8007.0,11,1,1000000000
491,428,33,Female,Married,1990,4,Unknown,6,12.0,10,8,8,4,2,2,3.0,3,3.154470705028786,No,0.26565362123426645,5,1,travel_frequently,2, manager ,3,553.0,74.0,23364.0,11,2,1000000000
492,464,35,Male,Single,1988,4,Technical Degree,0,17.0,16,0,13,3,2,4,3.0,3,3.0,No,0.0,5,1,travel_rarely,5, manufacturing director ,3,1296.0,62.0,18264.0,13,0,1000000000
493,nan133,33,Male,Married,1990,1,Medical,7,15.0,7,7,7,2,3,4,4.0,3,3.0,Yes,0.28941818206678116,15,1,travel_rarely,2, manager ,3,1277.0,56.0,24619.0,12,0,1000000000
494,nan134,40,Female,Single,1983,3,Life Sciences,7,22.0,20,5,13,2,3,3,3.0,3,3.0,No,0.0,6,0,travel_rarely,3, manufacturing director ,4,302.0,75.0,20364.0,15,0,1000000000
495,731,41,Male,Divorced,1982,4,Human Resources,3,23.0,21,12,6,2,4,2,2.0,2,3.0,No,0.0,10,0,travel_rarely,2, manager ,5,427.0,73.0,8861.0,15,3,1000000000
496,764,27,Female,Unknown,1996,3,Unknown,8,11.413922744111913,7,0,7,4,1,1,1.0,2,3.0,No,0.0,7,0,Unknown,2, healthcare representative ,2,975.0,55.0,23398.0,19,0,1000000000
497,nan135,52,Male,Unknown,1971,4,Marketing,1,11.085382649346501,34,1,16,3,1,1,4.0,2,3.0,No,0.2867462763185949,3,1,travel_rarely,3, manager ,4,621.0,31.0,10084.0,11,0,1000000000
498,851,51,Female,Married,1972,4,Marketing,2,11.731858130606492,20,4,17,1,3,3,2.0,3,3.0,No,0.0,26,0,travel_rarely,2, manager ,4,1318.0,66.0,5594.0,14,1,1000000000
499,903,47,Female,Unknown,1976,2,Marketing,0,8.0,7,7,7,3,4,1,3.0,3,4.0,No,0.27744589193610203,2,1,travel_rarely,2, sales executive ,2,249.0,35.0,17783.0,22,1,1000000000
500,905,50,Male,Divorced,1973,4,Unknown,1,31.0,31,14,7,1,1,4,3.0,3,3.0,No,0.2558891355300008,2,0,non-travel,3, manager ,4,881.0,98.0,4544.0,11,1,1000000000
501,942,35,Female,Married,1988,1,Life Sciences,1,10.0,10,0,7,4,4,4,1.0,3,4.0,No,0.2902439684864504,21,1,travel_rarely,2, healthcare representative ,2,1137.0,51.0,19170.0,25,1,1000000000
502,1026,39,Female,Married,1984,1,Unknown,1,10.94292593167617,21,11,8,4,4,3,3.0,2,3.0,No,0.0,1,1,travel_rarely,3, manufacturing director ,4,466.0,65.0,7060.0,16,1,1000000000
503,nan136,39,Female,Single,1984,3,Medical,1,11.386977823445156,21,2,8,4,1,3,3.0,3,3.0,No,0.27138244900548736,22,0,travel_frequently,2, manufacturing director ,3,945.0,82.0,5083.0,13,0,1000000000
504,1085,41,Female,Unknown,1982,2,Unknown,1,10.982055970171547,10,0,8,2,3,3,3.0,4,3.0,No,0.0,7,0,Unknown,3, research scientist ,1,509.0,43.0,18863.0,13,0,1000000000
505,nan137,44,Male,Married,1979,2,Medical,9,24.0,20,3,6,2,1,4,3.0,2,3.1494506340900497,Yes,0.0,1,1,Unknown,1, human resources ,3,1376.0,91.0,2326.0,14,1,1000000000
506,1109,42,Male,Unknown,1981,2,Medical,0,23.0,22,13,7,4,1,4,3.0,3,3.0,No,0.0,2,0,Unknown,3, manager ,4,469.0,35.0,14399.0,17,1,1000000000
507,1118,52,Male,Single,1971,4,Life Sciences,7,18.0,8,4,0,2,2,4,2.7342999056316906,3,3.0,No,0.2679790493918585,7,1,travel_rarely,4, healthcare representative ,3,994.0,87.0,15322.0,19,0,1000000000
508,1152,38,Male,Unknown,1985,3,Unknown,1,7.0,7,5,0,3,3,4,4.0,4,3.0,No,0.0,1,1,Unknown,2, human resources ,1,433.0,37.0,6004.0,13,1,1000000000
509,nan138,46,Female,Unknown,1977,2,Life Sciences,6,10.0,7,5,7,4,1,3,4.0,3,3.0,No,0.2898965312892088,1,1,Unknown,3, human resources ,1,991.0,44.0,22957.0,12,0,1000000000
510,1350,35,Male,Single,1988,4,Life Sciences,1,10.958425067787397,9,1,1,3,3,2,3.0,3,3.0,No,0.25855712527909347,4,0,Unknown,3, research scientist ,2,482.0,87.0,2690.0,11,0,1000000000
511,1514,28,Male,Married,1995,1,Life Sciences,1,8.0,8,1,7,3,2,2,2.0,1,3.1526389094742466,No,0.2695364902017954,29,1,travel_rarely,2, manufacturing director ,2,1083.0,96.0,3173.0,14,2,1000000000
512,1523,44,Male,Married,1979,3,Life Sciences,3,10.636335775074924,20,14,17,4,1,3,4.0,3,3.0,No,0.0,28,1,Unknown,1, research director ,4,136.0,32.0,22074.0,13,1,1000000000
513,1539,50,Male,Unknown,1973,5,Unknown,1,10.820491711684985,32,13,9,3,4,4,3.0,1,3.0,No,0.25470204951308906,22,0,Unknown,2, research director ,4,333.0,88.0,24450.0,13,0,1000000000
514,nan139,55,Male,Unknown,1968,5,Marketing,1,36.0,36,2,13,3,4,3,3.0,2,4.0,No,0.0,23,1,travel_rarely,3, manager ,5,685.0,60.0,23037.0,21,1,1000000000
515,1588,39,Male,Married,1984,3,Unknown,2,11.0,7,7,6,4,3,1,3.0,4,3.0,No,0.0,6,1,Unknown,3, sales executive ,3,1462.0,38.0,4658.0,11,1,1000000000
516,1617,49,Female,Unknown,1974,4,Unknown,1,10.0,9,1,4,1,1,4,2.0,3,3.0,No,0.26582634442601194,13,1,Unknown,3, laboratory technician ,1,722.0,84.0,22102.0,14,1,1000000000
517,1719,45,Female,Single,1978,2,Technical Degree,1,21.0,21,8,6,4,2,3,3.0,2,3.15020387127123,No,0.2799433774236616,28,0,Unknown,2, research director ,4,803.5723709479098,48.0,17119.0,11,0,1000000000
518,nan140,46,Male,Unknown,1977,3,Unknown,4,11.69414285051046,10,0,3,3,4,2,2.0,3,3.0,No,0.2825786097051927,2,0,Unknown,5, sales executive ,3,1277.0,74.0,5596.0,12,1,1000000000
519,1870,27,Female,Married,1996,3,Unknown,0,11.559048215719226,7,7,3,4,1,4,2.727551517036296,2,3.0,No,0.0,15,0,Unknown,2, research scientist ,1,1131.0,77.0,23844.0,19,1,1000000000
520,2031,42,Male,Married,1981,3,Unknown,5,24.0,22,4,14,1,3,1,2.0,3,3.0,No,0.2636613643067718,2,1,travel_rarely,2, manager ,5,300.0,56.0,17312.0,11,0,1000000000
521,2065,49,Male,Married,1974,3,Unknown,2,17.0,9,0,8,4,2,4,2.0,2,3.0,No,0.2797497091405862,2,1,Unknown,3, sales executive ,2,1023.0,63.0,13243.0,14,0,1000000000
522,15,29,Female,Single,1994,2,Life Sciences,0,10.0,9,0,8,4,3,4,3.0,2,3.0,No,1.0,15,1,travel_rarely,3, laboratory technician ,2,153.0,49.0,12682.0,12,0,1000000000
